7896746	8.23922387761269
7896756	5.00369806420782
7896759	6.69560607940447
7896761	6.6355154678151
7896779	7.1070748955587
7896798	7.30455320386937
7896817	6.60750989568031
7896822	6.35336449687287
7896859	5.87012271074496
7896861	3.4567688777025
7896863	5.88206850473534
7896865	7.62642435385975
7896878	7.30715536575215
7896882	6.52998701162481
7896908	7.10093192215837
7896917	6.55165850083799
7896921	6.96910128007012
7896929	7.04112786696811
7896937	5.4958128870055
7896952	7.62351723916634
7896961	7.1105015341153
7896983	6.50990065842233
7896985	7.37396610055844
7897006	7.70516245980215
7897026	5.67188247839489
7897034	6.54897466536984
7897044	7.33080728142443
7897066	6.3152098829265
7897068	9.03124969750453
7897076	6.3888203459525
7897078	8.27403766969132
7897089	7.78351139655296
7897119	7.4510173585169
7897128	6.48076511168153
7897132	5.93485814214095
7897154	6.14878529361308
7897172	8.90889515912746
7897179	6.48522824972413
7897196	5.78234308040198
7897210	7.24982114215637
7897227	5.46696938152785
7897236	9.5636637535168
7897257	6.73564542195917
7897263	6.3019915120889
7897277	5.24745195401822
7897280	6.58839337590374
7897286	6.52026709574847
7897288	7.9777871874468
7897293	7.26138153337638
7897295	5.98939811554972
7897305	6.55650472100175
7897322	6.65730497106633
7897329	5.64822252172963
7897339	5.4283571493169
7897368	4.70404301882831
7897370	9.37510562133259
7897378	6.2238947442134
7897404	9.85264651659732
7897416	6.02135084267277
7897422	5.96176552080492
7897424	4.93142869891219
7897426	5.20479341209979
7897439	5.71819467988589
7897441	7.44272963094442
7897449	5.67969275179888
7897460	7.2215709984497
7897469	6.33207294819937
7897482	9.38399379314737
7897509	5.26267661116579
7897520	6.0249801734758
7897522	6.31834787630077
7897527	8.28365046916612
7897559	3.28605046353571
7897561	7.75603213943339
7897620	10.9958244700735
7897632	5.34588563270158
7897648	6.6338166999043
7897661	8.10172195084612
7897663	9.0192888825997
7897675	4.50966536206934
7897683	2.874861392493
7897685	8.37253279519845
7897691	5.87121751303759
7897714	7.20015020508771
7897728	7.3426773131004
7897737	6.3379654069763
7897745	9.65767773523969
7897753	6.53033919091317
7897774	8.02939391686618
7897801	9.08598919065617
7897803	7.70278220183995
7897824	8.68253685631313
7897849	7.54041779872604
7897860	7.27930880651594
7897877	9.72304675820685
7897890	8.01039349611021
7897955	3.6399009203836
7897960	5.14798338347321
7897964	3.64261799630031
7897966	4.70059966103645
7897974	4.51426213590241
